cell_id,true_risky_success_prob,safe_length,risky_samples,observed_successes,observed_failures,observed_success_rate,classification,tags,method,exact_optimal_action,estimated_action,policy_regret,q_risky_true,q_safe_true,q_risky_estimate,risky_value_overestimation,risky_value_underestimation,calibration_error,matches_exact_action,empirical_identifiable,prior_dependent
cell_0116,0.25,2,16,8,8,0.5,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.58455,0.35955000000000004,0.0,0.35955000000000004,True,True,False
cell_0116,0.25,2,16,8,8,0.5,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.20857882204244846,0.0,0.016421177957551547,0.016421177957551547,True,True,False
cell_0116,0.25,2,16,8,8,0.5,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.225,0.81,0.6914211779575515,0.46642117795755156,0.0,0.46642117795755156,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,trl_log,safe,safe,0.0,0.225,0.81,0.50625,0.28125,0.0,0.28125,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.50625,0.28125,0.0,0.28125,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.50625,0.28125,0.0,0.28125,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.5,0.275,0.0,0.275,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.36495000000000005,0.13995000000000005,0.0,0.13995000000000005,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.632475,0.40747500000000003,0.0,0.40747500000000003,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.26482882204244845,0.03982882204244845,0.0,0.03982882204244845,True,True,False
cell_0117,0.25,2,16,9,7,0.5625,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.225,0.81,0.7476711779575516,0.5226711779575516,0.0,0.5226711779575516,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,trl_log,safe,safe,0.0,0.225,0.81,0.5625,0.3375,0.0,0.3375,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.5625,0.3375,0.0,0.3375,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.5625,0.3375,0.0,0.3375,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.55,0.32500000000000007,0.0,0.32500000000000007,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.416475,0.19147499999999998,0.0,0.19147499999999998,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.6783750000000001,0.4533750000000001,0.0,0.4533750000000001,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.3210788220424485,0.09607882204244847,0.0,0.09607882204244847,True,True,False
cell_0118,0.25,2,16,10,6,0.625,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.225,0.81,0.8039211779575516,0.5789211779575516,0.0,0.5789211779575516,True,True,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.225,0.81,0.61875,0.39375000000000004,0.0,0.39375000000000004,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.61875,0.39375000000000004,0.0,0.39375000000000004,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.61875,0.39375000000000004,0.0,0.39375000000000004,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.6,0.375,0.0,0.375,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.46980000000000005,0.24480000000000005,0.0,0.24480000000000005,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.722475,0.497475,0.0,0.497475,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.37732882204244844,0.15232882204244844,0.0,0.15232882204244844,True,False,False
cell_0119,0.25,2,16,11,5,0.6875,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.8601711779575516,0.6351711779575516,0.0,0.6351711779575516,False,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.225,0.81,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.65,0.42500000000000004,0.0,0.42500000000000004,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.52515,0.30015000000000003,0.0,0.30015000000000003,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.7645500000000001,0.5395500000000001,0.0,0.5395500000000001,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.43357882204244846,0.20857882204244846,0.0,0.20857882204244846,True,False,False
cell_0120,0.25,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.225,0.81,0.7312500000000001,0.5062500000000001,0.0,0.5062500000000001,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.7312500000000001,0.5062500000000001,0.0,0.5062500000000001,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.7312500000000001,0.5062500000000001,0.0,0.5062500000000001,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.7000000000000001,0.4750000000000001,0.0,0.4750000000000001,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.583425,0.358425,0.0,0.358425,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.81,0.803925,0.578925,0.0,0.578925,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.48982882204244843,0.2648288220424484,0.0,0.2648288220424484,True,False,False
cell_0121,0.25,2,16,13,3,0.8125,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,False
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,trl_log,safe,safe,0.0,0.225,0.81,0.7875,0.5625,0.0,0.5625,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,safe,0.0,0.225,0.81,0.7875,0.5625,0.0,0.5625,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,safe,0.0,0.225,0.81,0.7875,0.5625,0.0,0.5625,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.75,0.525,0.0,0.525,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.6446250000000001,0.41962500000000014,0.0,0.41962500000000014,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.5850000000000001,0.225,0.81,0.839925,0.614925,0.0,0.614925,False,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.5460788220424485,0.32107882204244853,0.0,0.32107882204244853,True,False,True
cell_0122,0.25,2,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,trl_log,safe,risky,0.5850000000000001,0.225,0.81,0.84375,0.61875,0.0,0.61875,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.5850000000000001,0.225,0.81,0.84375,0.61875,0.0,0.61875,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.5850000000000001,0.225,0.81,0.84375,0.61875,0.0,0.61875,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.81,0.7999999999999999,0.575,0.0,0.575,True,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.7107749999999999,0.48577499999999996,0.0,0.48577499999999996,True,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.5850000000000001,0.225,0.81,0.8714250000000001,0.6464250000000001,0.0,0.6464250000000001,False,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.6023288220424484,0.37732882204244844,0.0,0.37732882204244844,True,False,True
cell_0123,0.25,2,16,15,1,0.9375,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,raw_trl,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,trl_log,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,risky,0.5850000000000001,0.225,0.81,0.85,0.625,0.0,0.625,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.81,0.785925,0.560925,0.0,0.560925,True,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.5850000000000001,0.225,0.81,0.894375,0.669375,0.0,0.669375,False,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.81,0.6585788220424484,0.43357882204244846,0.0,0.43357882204244846,True,False,True
cell_0124,0.25,2,16,16,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.5850000000000001,0.225,0.81,0.9,0.675,0.0,0.675,False,False,True
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,raw_trl,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,trl_log,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,empirical_transition_dp,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,empirical_risky_value,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.15,0.0,0.07500000000000001,0.07500000000000001,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.0189,0.0,0.2061,0.2061,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.3321,0.1071,0.0,0.1071,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0125,0.25,3,4,0,4,0.0,no_success,no_success;matched;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.4828423559151031,0.25784235591510307,0.0,0.25784235591510307,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,raw_trl,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,trl_log,safe,safe,0.0,0.225,0.7290000000000001,0.225,0.0,0.0,0.0,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,empirical_transition_dp,safe,safe,0.0,0.225,0.7290000000000001,0.225,0.0,0.0,0.0,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,empirical_risky_value,safe,safe,0.0,0.225,0.7290000000000001,0.225,0.0,0.0,0.0,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.3,0.07499999999999998,0.0,0.07499999999999998,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.101025,0.0,0.123975,0.123975,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.5256,0.3006,0.0,0.3006,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,True,False
cell_0126,0.25,3,4,1,3,0.25,matched_identifiable,matched;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.7078423559151031,0.48284235591510316,0.0,0.48284235591510316,True,True,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,raw_trl,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,trl_log,safe,safe,0.0,0.225,0.7290000000000001,0.45,0.225,0.0,0.225,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,empirical_transition_dp,safe,safe,0.0,0.225,0.7290000000000001,0.45,0.225,0.0,0.225,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,empirical_risky_value,safe,safe,0.0,0.225,0.7290000000000001,0.45,0.225,0.0,0.225,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.45,0.225,0.0,0.225,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.222075,0.0,0.002925000000000011,0.002925000000000011,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.677925,0.452925,0.0,0.452925,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.0,0.0,0.225,0.225,True,False,False
cell_0127,0.25,3,4,2,2,0.5,ambiguous,matched;ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,False
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,trl_log,safe,safe,0.0,0.225,0.7290000000000001,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,safe,0.0,0.225,0.7290000000000001,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,safe,0.0,0.225,0.7290000000000001,0.675,0.45000000000000007,0.0,0.45000000000000007,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.6,0.375,0.0,0.375,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.3744,0.1494,0.0,0.1494,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.7989750000000001,0.5739750000000001,0.0,0.5739750000000001,False,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.225,0.7290000000000001,0.19215764408489688,0.0,0.03284235591510312,0.03284235591510312,True,False,True
cell_0128,0.25,3,4,3,1,0.75,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,raw_trl,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,trl_log,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.9,0.675,0.0,0.675,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.75,0.525,0.0,0.525,False,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.225,0.7290000000000001,0.5679000000000001,0.3429000000000001,0.0,0.3429000000000001,True,False,True
cell_0129,0.25,3,4,4,0,1.0,lucky_only,lucky_only;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.5040000000000001,0.225,0.7290000000000001,0.8811,0.6561,0.0,0.6561,False,False,True
