cell_id,method,safe_length,true_risky_success_prob,risky_samples,observed_successes,classification,policy_regret
cell_0148,empirical_transition_dp,3,0.25,16,9,ambiguous,0.0
cell_0148,empirical_risky_value,3,0.25,16,9,ambiguous,0.0
cell_0148,posterior_mean_beta_1_1,3,0.25,16,9,ambiguous,0.0
cell_0148,posterior_lower_q10_beta_1_1,3,0.25,16,9,ambiguous,0.0
cell_0148,posterior_upper_q90_beta_1_1,3,0.25,16,9,ambiguous,0.0
cell_0148,hoeffding_lcb_delta_0_2,3,0.25,16,9,ambiguous,0.0
cell_0148,hoeffding_ucb_delta_0_2,3,0.25,16,9,ambiguous,0.5040000000000001
cell_0149,raw_trl,3,0.25,16,10,ambiguous,0.5040000000000001
cell_0149,trl_log,3,0.25,16,10,ambiguous,0.0
cell_0149,empirical_transition_dp,3,0.25,16,10,ambiguous,0.0
cell_0149,empirical_risky_value,3,0.25,16,10,ambiguous,0.0
cell_0149,posterior_mean_beta_1_1,3,0.25,16,10,ambiguous,0.0
cell_0149,posterior_lower_q10_beta_1_1,3,0.25,16,10,ambiguous,0.0
cell_0149,posterior_upper_q90_beta_1_1,3,0.25,16,10,ambiguous,0.0
cell_0149,hoeffding_lcb_delta_0_2,3,0.25,16,10,ambiguous,0.0
cell_0149,hoeffding_ucb_delta_0_2,3,0.25,16,10,ambiguous,0.5040000000000001
cell_0150,raw_trl,3,0.25,16,11,ambiguous,0.5040000000000001
cell_0150,trl_log,3,0.25,16,11,ambiguous,0.0
cell_0150,empirical_transition_dp,3,0.25,16,11,ambiguous,0.0
cell_0150,empirical_risky_value,3,0.25,16,11,ambiguous,0.0
cell_0150,posterior_mean_beta_1_1,3,0.25,16,11,ambiguous,0.0
cell_0150,posterior_lower_q10_beta_1_1,3,0.25,16,11,ambiguous,0.0
cell_0150,posterior_upper_q90_beta_1_1,3,0.25,16,11,ambiguous,0.0
cell_0150,hoeffding_lcb_delta_0_2,3,0.25,16,11,ambiguous,0.0
cell_0150,hoeffding_ucb_delta_0_2,3,0.25,16,11,ambiguous,0.5040000000000001
cell_0151,raw_trl,3,0.25,16,12,prior_dependent,0.5040000000000001
cell_0151,trl_log,3,0.25,16,12,prior_dependent,0.0
cell_0151,empirical_transition_dp,3,0.25,16,12,prior_dependent,0.0
cell_0151,empirical_risky_value,3,0.25,16,12,prior_dependent,0.0
cell_0151,posterior_mean_beta_1_1,3,0.25,16,12,prior_dependent,0.0
cell_0151,posterior_lower_q10_beta_1_1,3,0.25,16,12,prior_dependent,0.0
cell_0151,posterior_upper_q90_beta_1_1,3,0.25,16,12,prior_dependent,0.5040000000000001
cell_0151,hoeffding_lcb_delta_0_2,3,0.25,16,12,prior_dependent,0.0
cell_0151,hoeffding_ucb_delta_0_2,3,0.25,16,12,prior_dependent,0.5040000000000001
cell_0152,raw_trl,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0152,trl_log,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0152,empirical_transition_dp,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0152,empirical_risky_value,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0152,posterior_mean_beta_1_1,3,0.25,16,13,prior_dependent,0.0
cell_0152,posterior_lower_q10_beta_1_1,3,0.25,16,13,prior_dependent,0.0
cell_0152,posterior_upper_q90_beta_1_1,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0152,hoeffding_lcb_delta_0_2,3,0.25,16,13,prior_dependent,0.0
cell_0152,hoeffding_ucb_delta_0_2,3,0.25,16,13,prior_dependent,0.5040000000000001
cell_0153,raw_trl,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,trl_log,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,empirical_transition_dp,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,empirical_risky_value,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,posterior_mean_beta_1_1,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,posterior_lower_q10_beta_1_1,3,0.25,16,14,prior_dependent,0.0
cell_0153,posterior_upper_q90_beta_1_1,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0153,hoeffding_lcb_delta_0_2,3,0.25,16,14,prior_dependent,0.0
cell_0153,hoeffding_ucb_delta_0_2,3,0.25,16,14,prior_dependent,0.5040000000000001
cell_0154,raw_trl,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,trl_log,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,empirical_transition_dp,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,empirical_risky_value,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,posterior_mean_beta_1_1,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,posterior_lower_q10_beta_1_1,3,0.25,16,15,prior_dependent,0.0
cell_0154,posterior_upper_q90_beta_1_1,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0154,hoeffding_lcb_delta_0_2,3,0.25,16,15,prior_dependent,0.0
cell_0154,hoeffding_ucb_delta_0_2,3,0.25,16,15,prior_dependent,0.5040000000000001
cell_0155,raw_trl,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,trl_log,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,empirical_transition_dp,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,empirical_risky_value,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,posterior_mean_beta_1_1,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,posterior_lower_q10_beta_1_1,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,posterior_upper_q90_beta_1_1,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0155,hoeffding_lcb_delta_0_2,3,0.25,16,16,lucky_only,0.0
cell_0155,hoeffding_ucb_delta_0_2,3,0.25,16,16,lucky_only,0.5040000000000001
cell_0156,raw_trl,4,0.25,4,0,no_success,0.0
cell_0156,trl_log,4,0.25,4,0,no_success,0.0
cell_0156,empirical_transition_dp,4,0.25,4,0,no_success,0.0
cell_0156,empirical_risky_value,4,0.25,4,0,no_success,0.0
cell_0156,posterior_mean_beta_1_1,4,0.25,4,0,no_success,0.0
cell_0156,posterior_lower_q10_beta_1_1,4,0.25,4,0,no_success,0.0
cell_0156,posterior_upper_q90_beta_1_1,4,0.25,4,0,no_success,0.0
cell_0156,hoeffding_lcb_delta_0_2,4,0.25,4,0,no_success,0.0
cell_0156,hoeffding_ucb_delta_0_2,4,0.25,4,0,no_success,0.0
cell_0157,raw_trl,4,0.25,4,1,ambiguous,0.43110000000000004
cell_0157,trl_log,4,0.25,4,1,ambiguous,0.0
cell_0157,empirical_transition_dp,4,0.25,4,1,ambiguous,0.0
cell_0157,empirical_risky_value,4,0.25,4,1,ambiguous,0.0
cell_0157,posterior_mean_beta_1_1,4,0.25,4,1,ambiguous,0.0
cell_0157,posterior_lower_q10_beta_1_1,4,0.25,4,1,ambiguous,0.0
cell_0157,posterior_upper_q90_beta_1_1,4,0.25,4,1,ambiguous,0.0
cell_0157,hoeffding_lcb_delta_0_2,4,0.25,4,1,ambiguous,0.0
cell_0157,hoeffding_ucb_delta_0_2,4,0.25,4,1,ambiguous,0.43110000000000004
cell_0158,raw_trl,4,0.25,4,2,prior_dependent,0.43110000000000004
cell_0158,trl_log,4,0.25,4,2,prior_dependent,0.0
cell_0158,empirical_transition_dp,4,0.25,4,2,prior_dependent,0.0
cell_0158,empirical_risky_value,4,0.25,4,2,prior_dependent,0.0
cell_0158,posterior_mean_beta_1_1,4,0.25,4,2,prior_dependent,0.0
cell_0158,posterior_lower_q10_beta_1_1,4,0.25,4,2,prior_dependent,0.0
cell_0158,posterior_upper_q90_beta_1_1,4,0.25,4,2,prior_dependent,0.43110000000000004
cell_0158,hoeffding_lcb_delta_0_2,4,0.25,4,2,prior_dependent,0.0
cell_0158,hoeffding_ucb_delta_0_2,4,0.25,4,2,prior_dependent,0.43110000000000004
cell_0159,raw_trl,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0159,trl_log,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0159,empirical_transition_dp,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0159,empirical_risky_value,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0159,posterior_mean_beta_1_1,4,0.25,4,3,prior_dependent,0.0
cell_0159,posterior_lower_q10_beta_1_1,4,0.25,4,3,prior_dependent,0.0
cell_0159,posterior_upper_q90_beta_1_1,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0159,hoeffding_lcb_delta_0_2,4,0.25,4,3,prior_dependent,0.0
cell_0159,hoeffding_ucb_delta_0_2,4,0.25,4,3,prior_dependent,0.43110000000000004
cell_0160,raw_trl,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,trl_log,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,empirical_transition_dp,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,empirical_risky_value,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,posterior_mean_beta_1_1,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,posterior_lower_q10_beta_1_1,4,0.25,4,4,lucky_only,0.0
cell_0160,posterior_upper_q90_beta_1_1,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0160,hoeffding_lcb_delta_0_2,4,0.25,4,4,lucky_only,0.0
cell_0160,hoeffding_ucb_delta_0_2,4,0.25,4,4,lucky_only,0.43110000000000004
cell_0161,raw_trl,4,0.25,8,0,no_success,0.0
cell_0161,trl_log,4,0.25,8,0,no_success,0.0
cell_0161,empirical_transition_dp,4,0.25,8,0,no_success,0.0
cell_0161,empirical_risky_value,4,0.25,8,0,no_success,0.0
cell_0161,posterior_mean_beta_1_1,4,0.25,8,0,no_success,0.0
cell_0161,posterior_lower_q10_beta_1_1,4,0.25,8,0,no_success,0.0
cell_0161,posterior_upper_q90_beta_1_1,4,0.25,8,0,no_success,0.0
cell_0161,hoeffding_lcb_delta_0_2,4,0.25,8,0,no_success,0.0
cell_0161,hoeffding_ucb_delta_0_2,4,0.25,8,0,no_success,0.0
cell_0162,raw_trl,4,0.25,8,1,matched_identifiable,0.43110000000000004
cell_0162,trl_log,4,0.25,8,1,matched_identifiable,0.0
cell_0162,empirical_transition_dp,4,0.25,8,1,matched_identifiable,0.0
cell_0162,empirical_risky_value,4,0.25,8,1,matched_identifiable,0.0
cell_0162,posterior_mean_beta_1_1,4,0.25,8,1,matched_identifiable,0.0
cell_0162,posterior_lower_q10_beta_1_1,4,0.25,8,1,matched_identifiable,0.0
cell_0162,posterior_upper_q90_beta_1_1,4,0.25,8,1,matched_identifiable,0.0
cell_0162,hoeffding_lcb_delta_0_2,4,0.25,8,1,matched_identifiable,0.0
cell_0162,hoeffding_ucb_delta_0_2,4,0.25,8,1,matched_identifiable,0.0
cell_0163,raw_trl,4,0.25,8,2,matched_identifiable,0.43110000000000004
cell_0163,trl_log,4,0.25,8,2,matched_identifiable,0.0
cell_0163,empirical_transition_dp,4,0.25,8,2,matched_identifiable,0.0
cell_0163,empirical_risky_value,4,0.25,8,2,matched_identifiable,0.0
cell_0163,posterior_mean_beta_1_1,4,0.25,8,2,matched_identifiable,0.0
cell_0163,posterior_lower_q10_beta_1_1,4,0.25,8,2,matched_identifiable,0.0
cell_0163,posterior_upper_q90_beta_1_1,4,0.25,8,2,matched_identifiable,0.0
cell_0163,hoeffding_lcb_delta_0_2,4,0.25,8,2,matched_identifiable,0.0
cell_0163,hoeffding_ucb_delta_0_2,4,0.25,8,2,matched_identifiable,0.0
cell_0164,raw_trl,4,0.25,8,3,ambiguous,0.43110000000000004
cell_0164,trl_log,4,0.25,8,3,ambiguous,0.0
cell_0164,empirical_transition_dp,4,0.25,8,3,ambiguous,0.0
cell_0164,empirical_risky_value,4,0.25,8,3,ambiguous,0.0
cell_0164,posterior_mean_beta_1_1,4,0.25,8,3,ambiguous,0.0
cell_0164,posterior_lower_q10_beta_1_1,4,0.25,8,3,ambiguous,0.0
cell_0164,posterior_upper_q90_beta_1_1,4,0.25,8,3,ambiguous,0.0
cell_0164,hoeffding_lcb_delta_0_2,4,0.25,8,3,ambiguous,0.0
cell_0164,hoeffding_ucb_delta_0_2,4,0.25,8,3,ambiguous,0.43110000000000004
cell_0165,raw_trl,4,0.25,8,4,ambiguous,0.43110000000000004
cell_0165,trl_log,4,0.25,8,4,ambiguous,0.0
cell_0165,empirical_transition_dp,4,0.25,8,4,ambiguous,0.0
cell_0165,empirical_risky_value,4,0.25,8,4,ambiguous,0.0
cell_0165,posterior_mean_beta_1_1,4,0.25,8,4,ambiguous,0.0
cell_0165,posterior_lower_q10_beta_1_1,4,0.25,8,4,ambiguous,0.0
cell_0165,posterior_upper_q90_beta_1_1,4,0.25,8,4,ambiguous,0.0
cell_0165,hoeffding_lcb_delta_0_2,4,0.25,8,4,ambiguous,0.0
cell_0165,hoeffding_ucb_delta_0_2,4,0.25,8,4,ambiguous,0.43110000000000004
cell_0166,raw_trl,4,0.25,8,5,prior_dependent,0.43110000000000004
cell_0166,trl_log,4,0.25,8,5,prior_dependent,0.0
cell_0166,empirical_transition_dp,4,0.25,8,5,prior_dependent,0.0
cell_0166,empirical_risky_value,4,0.25,8,5,prior_dependent,0.0
cell_0166,posterior_mean_beta_1_1,4,0.25,8,5,prior_dependent,0.0
cell_0166,posterior_lower_q10_beta_1_1,4,0.25,8,5,prior_dependent,0.0
cell_0166,posterior_upper_q90_beta_1_1,4,0.25,8,5,prior_dependent,0.43110000000000004
cell_0166,hoeffding_lcb_delta_0_2,4,0.25,8,5,prior_dependent,0.0
cell_0166,hoeffding_ucb_delta_0_2,4,0.25,8,5,prior_dependent,0.43110000000000004
cell_0167,raw_trl,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0167,trl_log,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0167,empirical_transition_dp,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0167,empirical_risky_value,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0167,posterior_mean_beta_1_1,4,0.25,8,6,prior_dependent,0.0
cell_0167,posterior_lower_q10_beta_1_1,4,0.25,8,6,prior_dependent,0.0
cell_0167,posterior_upper_q90_beta_1_1,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0167,hoeffding_lcb_delta_0_2,4,0.25,8,6,prior_dependent,0.0
cell_0167,hoeffding_ucb_delta_0_2,4,0.25,8,6,prior_dependent,0.43110000000000004
cell_0168,raw_trl,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,trl_log,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,empirical_transition_dp,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,empirical_risky_value,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,posterior_mean_beta_1_1,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,posterior_lower_q10_beta_1_1,4,0.25,8,7,prior_dependent,0.0
cell_0168,posterior_upper_q90_beta_1_1,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0168,hoeffding_lcb_delta_0_2,4,0.25,8,7,prior_dependent,0.0
cell_0168,hoeffding_ucb_delta_0_2,4,0.25,8,7,prior_dependent,0.43110000000000004
cell_0169,raw_trl,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,trl_log,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,empirical_transition_dp,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,empirical_risky_value,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,posterior_mean_beta_1_1,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,posterior_lower_q10_beta_1_1,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,posterior_upper_q90_beta_1_1,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0169,hoeffding_lcb_delta_0_2,4,0.25,8,8,lucky_only,0.0
cell_0169,hoeffding_ucb_delta_0_2,4,0.25,8,8,lucky_only,0.43110000000000004
cell_0170,raw_trl,4,0.25,16,0,no_success,0.0
cell_0170,trl_log,4,0.25,16,0,no_success,0.0
cell_0170,empirical_transition_dp,4,0.25,16,0,no_success,0.0
cell_0170,empirical_risky_value,4,0.25,16,0,no_success,0.0
cell_0170,posterior_mean_beta_1_1,4,0.25,16,0,no_success,0.0
cell_0170,posterior_lower_q10_beta_1_1,4,0.25,16,0,no_success,0.0
cell_0170,posterior_upper_q90_beta_1_1,4,0.25,16,0,no_success,0.0
cell_0170,hoeffding_lcb_delta_0_2,4,0.25,16,0,no_success,0.0
cell_0170,hoeffding_ucb_delta_0_2,4,0.25,16,0,no_success,0.0
cell_0171,raw_trl,4,0.25,16,1,identifiable,0.43110000000000004
cell_0171,trl_log,4,0.25,16,1,identifiable,0.0
cell_0171,empirical_transition_dp,4,0.25,16,1,identifiable,0.0
cell_0171,empirical_risky_value,4,0.25,16,1,identifiable,0.0
cell_0171,posterior_mean_beta_1_1,4,0.25,16,1,identifiable,0.0
cell_0171,posterior_lower_q10_beta_1_1,4,0.25,16,1,identifiable,0.0
cell_0171,posterior_upper_q90_beta_1_1,4,0.25,16,1,identifiable,0.0
cell_0171,hoeffding_lcb_delta_0_2,4,0.25,16,1,identifiable,0.0
cell_0171,hoeffding_ucb_delta_0_2,4,0.25,16,1,identifiable,0.0
cell_0172,raw_trl,4,0.25,16,2,identifiable,0.43110000000000004
cell_0172,trl_log,4,0.25,16,2,identifiable,0.0
cell_0172,empirical_transition_dp,4,0.25,16,2,identifiable,0.0
cell_0172,empirical_risky_value,4,0.25,16,2,identifiable,0.0
cell_0172,posterior_mean_beta_1_1,4,0.25,16,2,identifiable,0.0
cell_0172,posterior_lower_q10_beta_1_1,4,0.25,16,2,identifiable,0.0
cell_0172,posterior_upper_q90_beta_1_1,4,0.25,16,2,identifiable,0.0
cell_0172,hoeffding_lcb_delta_0_2,4,0.25,16,2,identifiable,0.0
cell_0172,hoeffding_ucb_delta_0_2,4,0.25,16,2,identifiable,0.0
cell_0173,raw_trl,4,0.25,16,3,matched_identifiable,0.43110000000000004
cell_0173,trl_log,4,0.25,16,3,matched_identifiable,0.0
cell_0173,empirical_transition_dp,4,0.25,16,3,matched_identifiable,0.0
cell_0173,empirical_risky_value,4,0.25,16,3,matched_identifiable,0.0
cell_0173,posterior_mean_beta_1_1,4,0.25,16,3,matched_identifiable,0.0
cell_0173,posterior_lower_q10_beta_1_1,4,0.25,16,3,matched_identifiable,0.0
cell_0173,posterior_upper_q90_beta_1_1,4,0.25,16,3,matched_identifiable,0.0
cell_0173,hoeffding_lcb_delta_0_2,4,0.25,16,3,matched_identifiable,0.0
cell_0173,hoeffding_ucb_delta_0_2,4,0.25,16,3,matched_identifiable,0.0
cell_0174,raw_trl,4,0.25,16,4,matched_identifiable,0.43110000000000004
cell_0174,trl_log,4,0.25,16,4,matched_identifiable,0.0
cell_0174,empirical_transition_dp,4,0.25,16,4,matched_identifiable,0.0
cell_0174,empirical_risky_value,4,0.25,16,4,matched_identifiable,0.0
cell_0174,posterior_mean_beta_1_1,4,0.25,16,4,matched_identifiable,0.0
cell_0174,posterior_lower_q10_beta_1_1,4,0.25,16,4,matched_identifiable,0.0
cell_0174,posterior_upper_q90_beta_1_1,4,0.25,16,4,matched_identifiable,0.0
cell_0174,hoeffding_lcb_delta_0_2,4,0.25,16,4,matched_identifiable,0.0
cell_0174,hoeffding_ucb_delta_0_2,4,0.25,16,4,matched_identifiable,0.0
cell_0175,raw_trl,4,0.25,16,5,matched_identifiable,0.43110000000000004
cell_0175,trl_log,4,0.25,16,5,matched_identifiable,0.0
cell_0175,empirical_transition_dp,4,0.25,16,5,matched_identifiable,0.0
cell_0175,empirical_risky_value,4,0.25,16,5,matched_identifiable,0.0
cell_0175,posterior_mean_beta_1_1,4,0.25,16,5,matched_identifiable,0.0
cell_0175,posterior_lower_q10_beta_1_1,4,0.25,16,5,matched_identifiable,0.0
cell_0175,posterior_upper_q90_beta_1_1,4,0.25,16,5,matched_identifiable,0.0
cell_0175,hoeffding_lcb_delta_0_2,4,0.25,16,5,matched_identifiable,0.0
cell_0175,hoeffding_ucb_delta_0_2,4,0.25,16,5,matched_identifiable,0.0
cell_0176,raw_trl,4,0.25,16,6,identifiable,0.43110000000000004
cell_0176,trl_log,4,0.25,16,6,identifiable,0.0
cell_0176,empirical_transition_dp,4,0.25,16,6,identifiable,0.0
cell_0176,empirical_risky_value,4,0.25,16,6,identifiable,0.0
cell_0176,posterior_mean_beta_1_1,4,0.25,16,6,identifiable,0.0
cell_0176,posterior_lower_q10_beta_1_1,4,0.25,16,6,identifiable,0.0
cell_0176,posterior_upper_q90_beta_1_1,4,0.25,16,6,identifiable,0.0
cell_0176,hoeffding_lcb_delta_0_2,4,0.25,16,6,identifiable,0.0
cell_0176,hoeffding_ucb_delta_0_2,4,0.25,16,6,identifiable,0.0
cell_0177,raw_trl,4,0.25,16,7,identifiable,0.43110000000000004
cell_0177,trl_log,4,0.25,16,7,identifiable,0.0
cell_0177,empirical_transition_dp,4,0.25,16,7,identifiable,0.0
cell_0177,empirical_risky_value,4,0.25,16,7,identifiable,0.0
cell_0177,posterior_mean_beta_1_1,4,0.25,16,7,identifiable,0.0
cell_0177,posterior_lower_q10_beta_1_1,4,0.25,16,7,identifiable,0.0
cell_0177,posterior_upper_q90_beta_1_1,4,0.25,16,7,identifiable,0.0
cell_0177,hoeffding_lcb_delta_0_2,4,0.25,16,7,identifiable,0.0
cell_0177,hoeffding_ucb_delta_0_2,4,0.25,16,7,identifiable,0.0
cell_0178,raw_trl,4,0.25,16,8,ambiguous,0.43110000000000004
cell_0178,trl_log,4,0.25,16,8,ambiguous,0.0
cell_0178,empirical_transition_dp,4,0.25,16,8,ambiguous,0.0
cell_0178,empirical_risky_value,4,0.25,16,8,ambiguous,0.0
cell_0178,posterior_mean_beta_1_1,4,0.25,16,8,ambiguous,0.0
cell_0178,posterior_lower_q10_beta_1_1,4,0.25,16,8,ambiguous,0.0
cell_0178,posterior_upper_q90_beta_1_1,4,0.25,16,8,ambiguous,0.0
cell_0178,hoeffding_lcb_delta_0_2,4,0.25,16,8,ambiguous,0.0
cell_0178,hoeffding_ucb_delta_0_2,4,0.25,16,8,ambiguous,0.43110000000000004
cell_0179,raw_trl,4,0.25,16,9,ambiguous,0.43110000000000004
cell_0179,trl_log,4,0.25,16,9,ambiguous,0.0
cell_0179,empirical_transition_dp,4,0.25,16,9,ambiguous,0.0
cell_0179,empirical_risky_value,4,0.25,16,9,ambiguous,0.0
cell_0179,posterior_mean_beta_1_1,4,0.25,16,9,ambiguous,0.0
cell_0179,posterior_lower_q10_beta_1_1,4,0.25,16,9,ambiguous,0.0
cell_0179,posterior_upper_q90_beta_1_1,4,0.25,16,9,ambiguous,0.0
cell_0179,hoeffding_lcb_delta_0_2,4,0.25,16,9,ambiguous,0.0
cell_0179,hoeffding_ucb_delta_0_2,4,0.25,16,9,ambiguous,0.43110000000000004
cell_0180,raw_trl,4,0.25,16,10,prior_dependent,0.43110000000000004
cell_0180,trl_log,4,0.25,16,10,prior_dependent,0.0
cell_0180,empirical_transition_dp,4,0.25,16,10,prior_dependent,0.0
cell_0180,empirical_risky_value,4,0.25,16,10,prior_dependent,0.0
cell_0180,posterior_mean_beta_1_1,4,0.25,16,10,prior_dependent,0.0
cell_0180,posterior_lower_q10_beta_1_1,4,0.25,16,10,prior_dependent,0.0
cell_0180,posterior_upper_q90_beta_1_1,4,0.25,16,10,prior_dependent,0.43110000000000004
cell_0180,hoeffding_lcb_delta_0_2,4,0.25,16,10,prior_dependent,0.0
cell_0180,hoeffding_ucb_delta_0_2,4,0.25,16,10,prior_dependent,0.43110000000000004
cell_0181,raw_trl,4,0.25,16,11,prior_dependent,0.43110000000000004
cell_0181,trl_log,4,0.25,16,11,prior_dependent,0.0
cell_0181,empirical_transition_dp,4,0.25,16,11,prior_dependent,0.0
cell_0181,empirical_risky_value,4,0.25,16,11,prior_dependent,0.0
cell_0181,posterior_mean_beta_1_1,4,0.25,16,11,prior_dependent,0.0
cell_0181,posterior_lower_q10_beta_1_1,4,0.25,16,11,prior_dependent,0.0
cell_0181,posterior_upper_q90_beta_1_1,4,0.25,16,11,prior_dependent,0.43110000000000004
cell_0181,hoeffding_lcb_delta_0_2,4,0.25,16,11,prior_dependent,0.0
cell_0181,hoeffding_ucb_delta_0_2,4,0.25,16,11,prior_dependent,0.43110000000000004
cell_0182,raw_trl,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0182,trl_log,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0182,empirical_transition_dp,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0182,empirical_risky_value,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0182,posterior_mean_beta_1_1,4,0.25,16,12,prior_dependent,0.0
cell_0182,posterior_lower_q10_beta_1_1,4,0.25,16,12,prior_dependent,0.0
cell_0182,posterior_upper_q90_beta_1_1,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0182,hoeffding_lcb_delta_0_2,4,0.25,16,12,prior_dependent,0.0
cell_0182,hoeffding_ucb_delta_0_2,4,0.25,16,12,prior_dependent,0.43110000000000004
cell_0183,raw_trl,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,trl_log,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,empirical_transition_dp,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,empirical_risky_value,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,posterior_mean_beta_1_1,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,posterior_lower_q10_beta_1_1,4,0.25,16,13,prior_dependent,0.0
cell_0183,posterior_upper_q90_beta_1_1,4,0.25,16,13,prior_dependent,0.43110000000000004
cell_0183,hoeffding_lcb_delta_0_2,4,0.25,16,13,prior_dependent,0.0
